timestamp,velocity_mpm,flow_lpm,session_id,source_file
2026-07-09 13:27:40+00:00,-0.031077249575550407,-97.89333616298377,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:27:41+00:00,-0.023746261538985975,-74.80072384780583,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:27:42+00:00,-0.016233922553131518,-51.13685604236428,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:27:43+00:00,-0.010106664802710415,-31.835994128537806,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:27:44+00:00,0.0,0.0,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:27:45+00:00,0.0,0.0,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:27:46+00:00,0.0,0.0,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:27:47+00:00,0.015909352026674393,50.11445888402434,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:27:48+00:00,0.023841177972592782,75.09971061366726,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:27:49+00:00,0.020418189924208897,64.31729826125802,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:27:50+00:00,0.020352487285905763,64.11033495060316,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:27:51+00:00,0.01749444122361244,55.10748985437919,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:27:52+00:00,0.014763132760267786,46.50386819484353,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:27:53+00:00,0.016265346425011318,51.235841238785646,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:27:54+00:00,0.016668385745861405,52.50541509946342,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:27:55+00:00,0.016749538234207374,52.761045437753225,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:27:56+00:00,0.022255797133214548,70.10576096962583,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:27:57+00:00,0.018660792951541563,58.78149779735592,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:27:58+00:00,0.015825855513307334,49.8514448669181,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:27:59+00:00,0.01428566677751783,44.999850349181166,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:00+00:00,0.0,0.0,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:01+00:00,0.0,0.0,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:02+00:00,0.0,0.0,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:03+00:00,0.0,0.0,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:04+00:00,0.0,0.0,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:05+00:00,0.0,0.0,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:06+00:00,0.0,0.0,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:07+00:00,0.0,0.0,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:08+00:00,0.0,0.0,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:09+00:00,0.010230241935483947,32.225262096774436,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:10+00:00,0.01296169354838668,40.82933467741804,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:11+00:00,0.016266532258066135,51.23957661290832,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:12+00:00,0.02078346774193662,65.46792338710036,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:13+00:00,0.024514112903227376,77.21945564516624,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:14+00:00,0.027966532258066577,88.09457661290972,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:15+00:00,0.031168548387098306,98.18092741935966,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:16+00:00,0.034099596774194614,107.41372983871302,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:17+00:00,0.03846290322580713,121.15814516129247,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:18+00:00,0.04257217741935642,134.10235887097272,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:19+00:00,0.04589395161290472,144.56594758064986,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:20+00:00,0.0449625000000014,141.6318750000044,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:21+00:00,0.044258467741936355,139.4141733870995,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:22+00:00,0.03978508064516217,125.32300403226083,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:23+00:00,0.03465000000000043,109.14750000000136,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:24+00:00,0.03082862903225898,97.11018145161579,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:25+00:00,0.025420161290324154,80.07350806452108,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:26+00:00,0.022895564516130288,72.1210282258104,session-1783603457869-ue25e2,filtertrack-samples.csv
