sessionId,deviceAddress,filterId,index,timestamp,offsetMs,distanceCm
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,102,2026-07-14T12:15:25.880000Z,1784031325880,85.5
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,103,2026-07-14T12:15:25.969000Z,1784031325969,85.49
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,104,2026-07-14T12:15:26.058000Z,1784031326058,85.54
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,105,2026-07-14T12:15:26.209000Z,1784031326209,85.5
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,106,2026-07-14T12:15:26.284000Z,1784031326284,85.52
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,107,2026-07-14T12:15:26.375000Z,1784031326375,85.49
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,108,2026-07-14T12:15:26.465000Z,1784031326465,85.49
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,109,2026-07-14T12:15:26.599000Z,1784031326599,85.49
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,110,2026-07-14T12:15:26.688000Z,1784031326688,85.49
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,111,2026-07-14T12:15:26.779000Z,1784031326779,85.49
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,112,2026-07-14T12:15:26.871000Z,1784031326871,85.54
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,113,2026-07-14T12:15:26.961000Z,1784031326961,85.5
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,114,2026-07-14T12:15:27.112000Z,1784031327112,85.47
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,115,2026-07-14T12:15:27.184000Z,1784031327184,85.56
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,116,2026-07-14T12:15:27.273000Z,1784031327273,85.52
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,117,2026-07-14T12:15:27.363000Z,1784031327363,85.5
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,118,2026-07-14T12:15:27.499000Z,1784031327499,85.47
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,119,2026-07-14T12:15:27.589000Z,1784031327589,85.47
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,120,2026-07-14T12:15:27.680000Z,1784031327680,85.5
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,121,2026-07-14T12:15:27.774000Z,1784031327774,85.49
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,122,2026-07-14T12:15:27.862000Z,1784031327862,85.56
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,123,2026-07-14T12:15:28.015000Z,1784031328015,85.5
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,124,2026-07-14T12:15:28.082000Z,1784031328082,85.49
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,125,2026-07-14T12:15:28.174000Z,1784031328174,85.56
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,126,2026-07-14T12:15:28.266000Z,1784031328266,85.54
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,127,2026-07-14T12:15:28.399000Z,1784031328399,85.52
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,128,2026-07-14T12:15:28.489000Z,1784031328489,85.54
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,129,2026-07-14T12:15:28.580000Z,1784031328580,85.56
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,130,2026-07-14T12:15:28.667000Z,1784031328667,85.52
